index,latitude,longitude
6148,-33.6971,115.1925
6149,-33.697,115.1927
6150,-33.6968,115.1936
6151,-33.7463,115.1577
6152,-33.7444,115.1584
6153,-33.7442,115.1585
6154,-33.7442,115.1585
6155,-33.7413,115.1596
6156,-33.7412,115.1596
6157,-33.7391,115.1604
6158,-33.7385,115.1606
6159,-33.8513,115.1025
6160,-33.8512,115.1026
6161,-33.8512,115.1026
6162,-33.8507,115.1031
6163,-34.017,115.0976
6164,-34.0193,115.0982
6165,-34.0201,115.0984
6166,-34.0165,115.0974
6167,-34.017,115.0976
6168,-33.6711,115.2357
6169,-33.6711,115.2363
6170,-33.6711,115.2363
6171,-33.671,115.2368
6172,-33.6709,115.2372
6173,-33.6709,115.2373
6174,-33.6709,115.2374
6175,-33.6627,115.3634
6176,-33.663,115.3617
6177,-33.6633,115.3605
6178,-33.6633,115.3603
6179,-33.6633,115.3602
6180,-33.6633,115.3601
6181,-33.6634,115.3601
6182,-33.6634,115.36
6183,-33.6634,115.3599
6184,-33.6634,115.3599
6185,-33.6635,115.3598
6186,-33.6635,115.3597
6187,-33.6635,115.3597
6188,-33.6636,115.3596
6189,-33.6636,115.3596
6190,-33.6637,115.3595
6191,-33.6637,115.3594
6192,-33.6638,115.3593
6193,-33.6621,115.3663
6194,-33.6622,115.3657
6195,-33.6623,115.3654
6196,-33.6623,115.3654
6197,-33.6626,115.3641
6198,-33.6627,115.3634
6199,-33.6619,115.3676
6200,-33.6621,115.3663
6201,-33.6706,115.2454
6202,-33.6706,115.2454
6203,-33.6708,115.2466
6204,-33.6708,115.2467
6205,-33.6709,115.2374
6206,-33.6707,115.2385
6207,-33.6707,115.2386
6208,-33.6705,115.2397
6209,-33.6704,115.241
6210,-33.6704,115.2418
6211,-33.6704,115.2421
6212,-33.6704,115.2425
6213,-33.6704,115.2432
6214,-33.6705,115.2439
6215,-33.6705,115.244
6216,-33.6705,115.2441
6217,-33.6705,115.2446
6218,-33.6706,115.2448
6219,-33.6706,115.2452
6220,-33.6706,115.2454
6221,-33.6705,115.244
6222,-33.6705,115.244
6223,-33.6705,115.2441
6224,-33.6587,115.3839
6225,-33.6587,115.3838
6226,-33.659,115.3822
6227,-33.6594,115.3802
6228,-33.6596,115.3787
6229,-33.6598,115.378
6230,-33.6579,115.3882
6231,-33.6587,115.3839
6232,-33.6577,115.389
6233,-33.6579,115.3883
6234,-33.6579,115.3882
6235,-33.6579,115.3882
6236,-33.6577,115.389
6237,-33.6576,115.3889
6238,-33.6563,115.4151
6239,-33.6563,115.415
6240,-33.6563,115.4151
6241,-33.6563,115.4151
6242,-33.6564,115.415
6243,-33.6563,115.4151
6244,-33.6563,115.4151
6245,-33.6563,115.4151
6246,-33.6565,115.4118
6247,-33.6563,115.4118
6248,-33.6564,115.4148
6249,-33.6564,115.415
6250,-33.6577,115.389
6251,-33.6565,115.3951
6252,-33.6565,115.3951
6253,-33.6564,115.3957
6254,-33.6563,115.396
6255,-33.6566,115.4118
6256,-33.6566,115.4118
6257,-33.6566,115.412
6258,-33.6565,115.4134
6259,-33.6564,115.4146
6260,-33.6564,115.4148
6261,-33.6613,115.3703
6262,-33.6619,115.3676
6263,-33.6598,115.378
6264,-33.6601,115.3764
6265,-33.6607,115.3734
6266,-33.6613,115.3703
6267,-33.6545,115.4212
6268,-33.6546,115.4211
6269,-33.6547,115.4209
6270,-33.6547,115.4208
6271,-33.6548,115.4208
6272,-33.6549,115.4207
6273,-33.6549,115.4207
6274,-33.655,115.4207
6275,-33.6551,115.4206
6276,-33.6552,115.4206
6277,-33.6554,115.4206
6278,-33.6556,115.4207
6279,-33.6542,115.4215
6280,-33.6543,115.4213
6281,-33.6549,115.4203
6282,-33.6421,115.4457
6283,-33.6427,115.4446
6284,-33.6438,115.4426
6285,-33.6447,115.4411
6286,-33.6449,115.4408
6287,-33.6363,115.4551
6288,-33.6369,115.4541
6289,-33.6376,115.4532
6290,-33.6384,115.4519
6291,-33.6396,115.45
6292,-33.6405,115.4485
6293,-33.6415,115.4468
6294,-33.6415,115.4467
6295,-33.6421,115.4457
6296,-33.6353,115.4564
6297,-33.6363,115.4551
6298,-33.6332,115.459
6299,-33.6353,115.4564
6300,-33.6454,115.4399
6301,-33.6457,115.4393
6302,-33.646,115.4387
6303,-33.6463,115.4381
6304,-33.6466,115.4375
6305,-33.6466,115.4374
6306,-33.6468,115.4368
6307,-33.6471,115.4361
6308,-33.6474,115.4351
6309,-33.648,115.4332
6310,-33.649,115.4301
6311,-33.6492,115.4295
6312,-33.6494,115.429
6313,-33.6496,115.4285
6314,-33.6499,115.4279
6315,-33.6502,115.4274
6316,-33.6504,115.427
6317,-33.6507,115.4265
6318,-33.6511,115.4259
6319,-33.6519,115.4248
6320,-33.6526,115.4238
6321,-33.6537,115.4222
6322,-33.6542,115.4215
6323,-33.6449,115.4408
6324,-33.6454,115.4399
6325,-33.6221,115.4732
6326,-33.6222,115.4731
6327,-33.6224,115.4729
6328,-33.6142,115.484
6329,-33.6142,115.4838
6330,-33.6145,115.4826
6331,-33.6146,115.4823
6332,-33.6149,115.4815
6333,-33.6153,115.4807
6334,-33.6157,115.4798
6335,-33.6164,115.4789
6336,-33.6166,115.4786
6337,-33.617,115.4782
6338,-33.6176,115.4776
6339,-33.6185,115.4767
6340,-33.6194,115.476
6341,-33.6194,115.476
6342,-33.6203,115.4751
6343,-33.6213,115.4741
6344,-33.6221,115.4732
6345,-33.6134,115.4918
6346,-33.6135,115.4911
6347,-33.6137,115.4903
6348,-33.6137,115.4893
6349,-33.6138,115.4882
6350,-33.6138,115.4876
6351,-33.6099,115.4987
6352,-33.6109,115.4969
6353,-33.6121,115.4951
6354,-33.6122,115.4948
6355,-33.6124,115.4946
6356,-33.6126,115.494
6357,-33.613,115.493
6358,-33.6133,115.4921
6359,-33.6134,115.4918
6360,-33.6134,115.4918
6361,-33.6139,115.4865
6362,-33.614,115.4857
6363,-33.6141,115.4847
6364,-33.6142,115.484
6365,-33.6138,115.4876
6366,-33.6139,115.4865
6367,-33.551,115.5538
6368,-33.5512,115.5536
6369,-33.5517,115.5532
6370,-33.5907,115.5194
6371,-33.591,115.5193
6372,-33.5916,115.5189
6373,-33.5921,115.5186
6374,-33.5923,115.5185
6375,-33.5928,115.5182
6376,-33.5933,115.5179
6377,-33.5937,115.5177
6378,-33.594,115.5175
6379,-33.5944,115.5172
6380,-33.5948,115.517
6381,-33.5952,115.5167
6382,-33.5956,115.5165
6383,-33.5959,115.5163
6384,-33.5961,115.5162
6385,-33.5965,115.516
6386,-33.597,115.5157
6387,-33.5976,115.5153
6388,-33.5981,115.515
6389,-33.5986,115.5147
6390,-33.5992,115.5143
6391,-33.5997,115.5139
6392,-33.6,115.5137
6393,-33.6004,115.5133
6394,-33.6008,115.5129
6395,-33.6012,115.5125
6396,-33.6015,115.5121
6397,-33.6018,115.5118
6398,-33.602,115.5114
6399,-33.6024,115.511
6400,-33.6027,115.5104
6401,-33.6044,115.5077
6402,-33.6082,115.5015
6403,-33.6087,115.5006
6404,-33.5841,115.5233
6405,-33.5844,115.5231
6406,-33.5854,115.5226
6407,-33.5863,115.5221
6408,-33.5869,115.5217
6409,-33.5875,115.5213
6410,-33.5881,115.521
6411,-33.5886,115.5207
6412,-33.5888,115.5205
6413,-33.5892,115.5203
6414,-33.5897,115.52
6415,-33.59,115.5199
6416,-33.5904,115.5196
6417,-33.5907,115.5194
6418,-33.6094,115.4994
6419,-33.6099,115.4987
6420,-33.6087,115.5006
6421,-33.6092,115.4999
6422,-33.6092,115.4998
6423,-33.6094,115.4994
6424,-33.6229,115.4724
6425,-33.6229,115.4723
6426,-33.6238,115.4711
6427,-33.6251,115.4695
6428,-33.6261,115.4682
6429,-33.627,115.4671
6430,-33.6271,115.4669
6431,-33.6277,115.4661
6432,-33.6308,115.4622
6433,-33.6332,115.459
6434,-33.6224,115.4729
6435,-33.6229,115.4724
6436,-33.572,115.528
6437,-33.5721,115.528
6438,-33.5725,115.5275
6439,-33.5728,115.5271
6440,-33.573,115.527
6441,-33.5731,115.5268
6442,-33.5732,115.5267
6443,-33.5734,115.5265
6444,-33.5738,115.5262
6445,-33.574,115.526
6446,-33.5747,115.5256
6447,-33.5753,115.5253
6448,-33.5756,115.5252
6449,-33.5762,115.525
6450,-33.5631,115.5381
6451,-33.5631,115.538
6452,-33.5637,115.5373
6453,-33.5641,115.5369
6454,-33.5645,115.5365
6455,-33.5652,115.5356
6456,-33.5655,115.5353
6457,-33.5662,115.5346
6458,-33.5668,115.5339
6459,-33.5675,115.5332
6460,-33.5676,115.533
6461,-33.5682,115.5324
6462,-33.5684,115.5321
6463,-33.5692,115.5312
6464,-33.5698,115.5306
6465,-33.57,115.5303
6466,-33.571,115.5293
6467,-33.5717,115.5284
6468,-33.572,115.528
6469,-33.5517,115.5532
6470,-33.553,115.5519
6471,-33.5536,115.5513
6472,-33.5544,115.5506
6473,-33.4851,115.5853
6474,-33.485,115.5852
6475,-33.556,115.5489
6476,-33.5563,115.5485
6477,-33.5565,115.5481
6478,-33.5567,115.5478
6479,-33.557,115.5472
6480,-33.5575,115.5465
6481,-33.5578,115.546
6482,-33.5583,115.5451
6483,-33.5589,115.544
6484,-33.5594,115.5432
6485,-33.5596,115.5428
6486,-33.5598,115.5425
6487,-33.5601,115.542
6488,-33.5603,115.5417
6489,-33.5605,115.5413
6490,-33.5607,115.541
6491,-33.5608,115.5408
6492,-33.561,115.5406
6493,-33.5611,115.5404
6494,-33.5612,115.5402
6495,-33.5613,115.54
6496,-33.5615,115.5398
6497,-33.5617,115.5395
6498,-33.5621,115.5391
6499,-33.5625,115.5387
6500,-33.5631,115.5381
6501,-33.5563,115.5491
6502,-33.5561,115.549
6503,-33.556,115.5489
6504,-33.5544,115.5506
6505,-33.555,115.55
6506,-33.5554,115.5496
6507,-33.5556,115.5494
6508,-33.5558,115.5491
6509,-33.556,115.5489
6510,-33.5412,115.562
6511,-33.5415,115.5618
6512,-33.5419,115.5617
6513,-33.5425,115.5613
6514,-33.5267,115.5713
6515,-33.5271,115.5712
6516,-33.5275,115.5711
6517,-33.5279,115.571
6518,-33.5282,115.5708
6519,-33.5285,115.5707
6520,-33.5288,115.5706
6521,-33.5293,115.5704
6522,-33.5297,115.5701
6523,-33.5301,115.5699
6524,-33.5304,115.5696
6525,-33.5307,115.5694
6526,-33.5309,115.5692
6527,-33.5311,115.5691
6528,-33.5312,115.5689
6529,-33.5315,115.5687
6530,-33.5318,115.5683
6531,-33.5323,115.5678
6532,-33.5326,115.5674
6533,-33.5334,115.5666
6534,-33.534,115.566
6535,-33.5347,115.5653
6536,-33.535,115.565
6537,-33.5354,115.5646
6538,-33.5359,115.5643
6539,-33.5362,115.5641
6540,-33.5368,115.5637
6541,-33.5372,115.5635
6542,-33.5377,115.5634
6543,-33.5382,115.5631
6544,-33.5392,115.5627
6545,-33.5401,115.5624
6546,-33.5412,115.562
6547,-33.5268,115.5718
6548,-33.5267,115.5717
6549,-33.5267,115.5717
6550,-33.5267,115.5714
6551,-33.5267,115.5714
6552,-33.5267,115.5713
6553,-33.485,115.5852
6554,-33.485,115.5852
6555,-33.5425,115.5613
6556,-33.5432,115.5609
6557,-33.5434,115.5608
6558,-33.5436,115.5607
6559,-33.544,115.5604
6560,-33.5444,115.5601
6561,-33.5447,115.5598
6562,-33.5452,115.5594
6563,-33.5456,115.559
6564,-33.5469,115.5578
6565,-33.5473,115.5574
6566,-33.5473,115.5573
6567,-33.5474,115.5573
6568,-33.5475,115.5572
6569,-33.5476,115.5571
6570,-33.5477,115.557
6571,-33.5486,115.5561
6572,-33.5488,115.556
6573,-33.5488,115.5559
6574,-33.551,115.5538
6575,-33.5814,115.5241
6576,-33.5817,115.5241
6577,-33.5819,115.524
6578,-33.5821,115.524
6579,-33.5824,115.5239
6580,-33.5825,115.5239
6581,-33.5827,115.5238
6582,-33.5829,115.5238
6583,-33.5831,115.5237
6584,-33.5833,115.5236
6585,-33.5836,115.5235
6586,-33.5838,115.5234
6587,-33.5841,115.5233
6588,-33.5806,115.5242
6589,-33.581,115.5242
6590,-33.5814,115.5241
6591,-33.5762,115.525
6592,-33.5765,115.5249
6593,-33.5768,115.5248
6594,-33.5772,115.5247
6595,-33.5775,115.5246
6596,-33.5778,115.5246
6597,-33.5781,115.5245
6598,-33.579,115.5244
6599,-33.5795,115.5244
6600,-33.5803,115.5243
6601,-33.5806,115.5242
6602,-33.5109,115.5744
6603,-33.5107,115.5745
6604,-33.5107,115.5745
6605,-33.5078,115.5755
6606,-33.496,115.5799
6607,-33.496,115.5797
6608,-33.496,115.5797
6609,-33.4959,115.5797
6610,-33.5078,115.5755
6611,-33.5065,115.5759
6612,-33.5048,115.5765
6613,-33.5044,115.5766
6614,-33.5039,115.5768
6615,-33.503,115.577
6616,-33.5024,115.5772
6617,-33.5006,115.5778
6618,-33.5003,115.5779
6619,-33.5003,115.5779
6620,-33.4999,115.578
6621,-33.4995,115.5781
6622,-33.4992,115.5782
6623,-33.4988,115.5784
6624,-33.4982,115.5786
6625,-33.4976,115.5788
6626,-33.4966,115.5793
6627,-33.4959,115.5797
6628,-33.4961,115.58
6629,-33.496,115.5799
6630,-33.4745,115.5913
6631,-33.4746,115.5915
6632,-33.4745,115.5913
6633,-33.4745,115.5913
6634,-33.4745,115.5912
6635,-33.4745,115.5913
6636,-33.4851,115.5854
6637,-33.4851,115.5853
6638,-33.485,115.5852
6639,-33.4835,115.5858
6640,-33.4826,115.5862
6641,-33.4821,115.5865
6642,-33.4808,115.5871
6643,-33.4798,115.5876
6644,-33.4793,115.5879
6645,-33.4789,115.5882
6646,-33.478,115.5887
6647,-33.4774,115.5892
6648,-33.4745,115.5912
6649,-33.4959,115.5797
6650,-33.4955,115.5799
6651,-33.4925,115.5816
6652,-33.491,115.5824
6653,-33.4901,115.5828
6654,-33.4898,115.583
6655,-33.4899,115.5832
6656,-33.4898,115.5831
6657,-33.4898,115.5831
6658,-33.4898,115.583
6659,-33.4898,115.583
6660,-33.4898,115.583
6661,-33.4898,115.583
6662,-33.4891,115.5833
6663,-33.4884,115.5836
6664,-33.4873,115.5841
6665,-33.4865,115.5845
6666,-33.485,115.5852
6667,-33.4681,115.5951
6668,-33.4687,115.5949
6669,-33.469,115.5948
6670,-33.4693,115.5946
6671,-33.4701,115.5942
6672,-33.4704,115.594
6673,-33.4682,115.5955
6674,-33.4683,115.5956
6675,-33.4681,115.5953
6676,-33.4682,115.5955
6677,-33.4681,115.5951
6678,-33.4681,115.5953
6679,-33.4681,115.5951
6680,-33.4678,115.5953
6681,-33.4666,115.5959
6682,-33.4661,115.5962
6683,-33.4655,115.5966
6684,-33.4638,115.5977
6685,-33.4623,115.5987
6686,-33.4616,115.5992
6687,-33.4609,115.5998
6688,-33.461,115.6
6689,-33.4609,115.5999
6690,-33.4609,115.5999
6691,-33.4609,115.5999
6692,-33.4609,115.5999
6693,-33.4609,115.5998
6694,-33.4495,115.6077
6695,-33.4496,115.6078
6696,-33.4495,115.6076
6697,-33.4495,115.6077
6698,-33.4495,115.6077
6699,-33.4495,115.6077
6700,-33.4495,115.6076
6701,-33.4489,115.6079
6702,-33.4481,115.6085
6703,-33.4471,115.6092
6704,-33.4472,115.6094
6705,-33.4471,115.6094
6706,-33.4557,115.6039
6707,-33.4557,115.6038
6708,-33.4557,115.6038
6709,-33.4263,115.6193
6710,-33.4263,115.6194
6711,-33.4609,115.5998
6712,-33.4595,115.6009
6713,-33.4586,115.6016
6714,-33.4581,115.602
6715,-33.4571,115.6027
6716,-33.4556,115.6037
6717,-33.4557,115.6038
6718,-33.4556,115.6037
6719,-33.4556,115.6037
6720,-33.4552,115.604
6721,-33.4543,115.6046
6722,-33.4537,115.605
6723,-33.4533,115.6053
6724,-33.4517,115.6062
6725,-33.4508,115.6067
6726,-33.45,115.6072
6727,-33.4495,115.6076
6728,-33.4713,115.5934
6729,-33.4745,115.5912
6730,-33.4704,115.594
6731,-33.4713,115.5934
6732,-33.5267,115.5713
6733,-33.5262,115.5714
6734,-33.5256,115.5716
6735,-33.5245,115.5719
6736,-33.5239,115.572
6737,-33.5233,115.5722
6738,-33.5227,115.5723
6739,-33.5227,115.5723
6740,-33.5225,115.5723
6741,-33.5222,115.5723
6742,-33.5219,115.5724
6743,-33.5213,115.5724
6744,-33.5205,115.5724
6745,-33.5197,115.5724
6746,-33.5189,115.5723
6747,-33.5187,115.5723
6748,-33.5182,115.5723
6749,-33.5177,115.5724
6750,-33.5174,115.5724
6751,-33.5171,115.5724
6752,-33.5168,115.5725
6753,-33.5165,115.5725
6754,-33.5161,115.5726
6755,-33.5156,115.5728
6756,-33.515,115.573
6757,-33.5139,115.5734
6758,-33.5133,115.5736
6759,-33.5127,115.5738
6760,-33.5109,115.5744
6761,-33.4393,115.6143
6762,-33.4401,115.6138
6763,-33.4341,115.617
6764,-33.4341,115.6171
6765,-33.434,115.6167
6766,-33.4351,115.6162
6767,-33.4366,115.6156
6768,-33.4379,115.615
6769,-33.4393,115.6143
6770,-33.434,115.6167
6771,-33.434,115.6168
6772,-33.4263,115.6194
6773,-33.4264,115.6197
6774,-33.4202,115.6214
6775,-33.4263,115.6193
6776,-33.4165,115.6226
6777,-33.417,115.6224
6778,-33.4176,115.6222
6779,-33.4191,115.6217
6780,-33.4199,115.6215
6781,-33.4202,115.6214
6782,-33.4305,115.6179
6783,-33.433,115.617
6784,-33.434,115.6167
6785,-33.4263,115.6193
6786,-33.427,115.6191
6787,-33.4282,115.6187
6788,-33.4305,115.6179
6789,-33.4264,115.6197
6790,-33.4264,115.6199
6791,-33.444,115.6115
6792,-33.444,115.6116
6793,-33.444,115.6115
6794,-33.444,115.6115
6795,-33.4439,115.6115
6796,-33.444,115.6115
6797,-33.4471,115.6092
6798,-33.4457,115.6102
6799,-33.4439,115.6115
6800,-33.444,115.6116
6801,-33.4439,115.6117
6802,-33.4401,115.6138
6803,-33.4427,115.6123
6804,-33.4439,115.6115
6805,-33.6562,115.4159
6806,-33.6563,115.4151
6807,-33.6563,115.4151
6808,-33.6562,115.4159
6809,-33.6563,115.396
6810,-33.6557,115.399
6811,-33.6557,115.3993
6812,-33.6557,115.4043
6813,-33.6563,115.4069
6814,-33.6564,115.4076
6815,-33.6566,115.4084
6816,-33.6566,115.4091
6817,-33.6567,115.4101
6818,-33.6567,115.4111
6819,-33.6566,115.4118
6820,-33.6712,115.2481
6821,-33.6713,115.2484
6822,-33.6713,115.2485
6823,-33.6714,115.2487
6824,-33.6557,115.3993
6825,-33.6555,115.4
6826,-33.6555,115.4004
6827,-33.6555,115.4008
6828,-33.6554,115.4012
6829,-33.6554,115.4016
6830,-33.6554,115.402
6831,-33.6555,115.4024
6832,-33.6555,115.4029
6833,-33.6556,115.4033
6834,-33.6557,115.4043
6835,-33.6549,115.4203
6836,-33.6553,115.4194
6837,-33.6555,115.4188
6838,-33.6556,115.4187
6839,-33.6558,115.4181
6840,-33.6559,115.4174
6841,-33.6561,115.4166
6842,-33.6562,115.4163
6843,-33.6562,115.4159
6844,-33.6722,115.2506
6845,-33.6724,115.2508
6846,-33.6727,115.2512
6847,-33.6731,115.2518
6848,-33.6733,115.252
6849,-33.6735,115.2523
6850,-33.6736,115.2524
6851,-33.6737,115.2525
6852,-33.6738,115.2526
6853,-33.6738,115.2526
6854,-33.6757,115.2301
6855,-33.6757,115.2301
6856,-33.6754,115.2301
6857,-33.6752,115.2301
6858,-33.6749,115.2301
6859,-33.6748,115.2302
6860,-33.6747,115.2302
6861,-33.6745,115.2302
6862,-33.6745,115.2302
6863,-33.6745,115.2302
6864,-33.6744,115.2302
6865,-33.6744,115.2303
6866,-33.6743,115.2303
6867,-33.6742,115.2303
6868,-33.6742,115.2303
6869,-33.674,115.2304
6870,-33.674,115.2304
6871,-33.6739,115.2305
6872,-33.6738,115.2305
6873,-33.6737,115.2306
6874,-33.6736,115.2306
6875,-33.6734,115.2307
6876,-33.6733,115.2308
6877,-33.6732,115.2309
6878,-33.673,115.231
6879,-33.6729,115.2311
6880,-33.6729,115.2312
6881,-33.6727,115.2314
6882,-33.6726,115.2315
6883,-33.6724,115.2317
6884,-33.6722,115.232
6885,-33.6722,115.2321
6886,-33.6721,115.2322
6887,-33.672,115.2324
6888,-33.6719,115.2325
6889,-33.6719,115.2326
6890,-33.6718,115.2327
6891,-33.6717,115.233
6892,-33.6716,115.2333
6893,-33.6715,115.2335
6894,-33.6715,115.2337
6895,-33.6715,115.2338
6896,-33.6715,115.2338
6897,-33.6714,115.234
6898,-33.6713,115.235
6899,-33.6712,115.2352
6900,-33.6712,115.2355
6901,-33.6723,115.2504
6902,-33.6725,115.2506
6903,-33.6727,115.251
6904,-33.6731,115.2514
6905,-33.6733,115.2517
6906,-33.6735,115.252
6907,-33.6736,115.2522
6908,-33.6738,115.2523
6909,-33.6739,115.2524
6910,-33.6739,115.2524
6911,-33.6715,115.2488
6912,-33.6715,115.2489
6913,-33.6716,115.2492
6914,-33.6717,115.2494
6915,-33.6718,115.2496
6916,-33.6721,115.25
6917,-33.6723,115.2503
6918,-33.6723,115.2504
6919,-33.6714,115.2487
6920,-33.6715,115.2488
6921,-33.6714,115.2487
6922,-33.6714,115.2487
6923,-33.6714,115.2487
6924,-33.6714,115.2487
6925,-33.6714,115.2488
6926,-33.6714,115.2489
6927,-33.6715,115.2492
6928,-33.6716,115.2495
6929,-33.6718,115.2498
6930,-33.6719,115.25
6931,-33.6721,115.2504
6932,-33.6722,115.2505
6933,-33.6722,115.2506
6934,-33.6714,115.2487
6935,-33.6714,115.2488
6936,-33.6712,115.2355
6937,-33.6712,115.2356
6938,-33.6712,115.2357
6939,-33.6712,115.2357
6940,-33.6711,115.2357
6941,-33.6709,115.2374
6942,-33.671,115.2372
6943,-33.671,115.237
6944,-33.671,115.2369
6945,-33.6711,115.2366
6946,-33.6711,115.2364
6947,-33.6711,115.2363
6948,-33.6711,115.2363
6949,-33.6712,115.2362
6950,-33.6712,115.2361
6951,-33.6712,115.236
6952,-33.6712,115.236
6953,-33.6713,115.2359
6954,-33.6713,115.2359
6955,-33.6713,115.2358
6956,-33.6714,115.2358
6957,-33.6708,115.2467
6958,-33.6709,115.247
6959,-33.671,115.2474
6960,-33.671,115.2475
6961,-33.6711,115.2476
6962,-33.6711,115.2478
6963,-33.6711,115.2478
6964,-33.6711,115.2478
6965,-33.6711,115.2479
6966,-33.6712,115.248
6967,-33.6712,115.2481
6968,-33.6714,115.2487
6969,-33.6714,115.2487
6970,-33.6714,115.2486
6971,-33.6714,115.2487
6972,-33.6714,115.2487
6973,-33.6712,115.2481
6974,-33.6713,115.2483
6975,-33.6714,115.2485
6976,-33.6714,115.2486
6977,-31.703,115.981
6978,-31.7034,115.981
6979,-31.7037,115.981
6980,-31.7039,115.981
6981,-31.7042,115.9811
6982,-31.7046,115.9811
6983,-31.7057,115.9812
6984,-31.7067,115.9813
6985,-31.707,115.9814
6986,-31.7077,115.9815
6987,-31.708,115.9815
6988,-31.7083,115.9815
6989,-31.7085,115.9815
6990,-31.7087,115.9816
6991,-31.712,115.9818
6992,-31.713,115.9818
6993,-31.7133,115.9818
6994,-31.7138,115.9818
6995,-31.7142,115.9818
6996,-31.7146,115.9818
6997,-31.7152,115.9818
6998,-31.7157,115.9818
6999,-31.7158,115.9818
7000,-31.7163,115.9818
7001,-31.7168,115.9818
7002,-31.717,115.9818
7003,-31.7173,115.9818
7004,-31.7177,115.9818
7005,-31.718,115.9818
7006,-31.7184,115.9818
7007,-31.7189,115.9818
7008,-31.7195,115.9817
7009,-31.7087,115.9816
7010,-31.7092,115.9816
7011,-31.7096,115.9816
7012,-31.71,115.9817
7013,-31.7104,115.9817
7014,-31.7108,115.9817
7015,-31.711,115.9817
7016,-31.7116,115.9817
7017,-31.712,115.9818
7018,-31.712,115.9818
7019,-31.6973,115.9821
7020,-31.6974,115.9821
7021,-31.6975,115.9821
7022,-31.6975,115.9821
7023,-31.6975,115.9821
7024,-31.6977,115.982
7025,-31.698,115.982
7026,-31.6983,115.9819
7027,-31.6986,115.9819
7028,-31.699,115.9818
7029,-31.6996,115.9816
7030,-31.7003,115.9814
7031,-31.7008,115.9813
7032,-31.7011,115.9812
7033,-31.7014,115.9812
7034,-31.7017,115.9811
7035,-31.7021,115.9811
7036,-31.7023,115.981
7037,-31.7025,115.981
7038,-31.7027,115.981
7039,-31.703,115.981
7040,-31.6905,115.9811
7041,-31.6908,115.9812
7042,-31.6911,115.9813
7043,-31.6917,115.9815
7044,-31.6923,115.9816
7045,-31.6928,115.9818
7046,-31.6931,115.9818
7047,-31.6934,115.9819
7048,-31.6936,115.982
7049,-31.694,115.982
7050,-31.6943,115.9821
7051,-31.6946,115.9821
7052,-31.6947,115.9821
7053,-31.6949,115.9821
7054,-31.6952,115.9821
7055,-31.6955,115.9822
7056,-31.6956,115.9822
7057,-31.6958,115.9822
7058,-31.6961,115.9821
7059,-31.6614,115.9806
7060,-31.6617,115.9807
7061,-31.662,115.9809
7062,-31.6623,115.9811
7063,-31.6627,115.9813
7064,-31.6631,115.9815
7065,-31.6635,115.9817
7066,-31.6638,115.9818
7067,-31.6643,115.982
7068,-31.6647,115.9821
7069,-31.6651,115.9822
7070,-31.6653,115.9822
7071,-31.6656,115.9823
7072,-31.6661,115.9824
7073,-31.6665,115.9824
7074,-31.6669,115.9824
7075,-31.6673,115.9824
7076,-31.6688,115.9824
7077,-31.6706,115.9824
7078,-31.6723,115.9824
7079,-31.6742,115.9824
7080,-31.6759,115.9824
7081,-31.6768,115.9824
7082,-31.6778,115.9824
7083,-31.6785,115.9824
7084,-31.679,115.9824
7085,-31.6794,115.9823
7086,-31.6795,115.9823
7087,-31.6798,115.9823
7088,-31.6801,115.9823
7089,-31.6805,115.9822
7090,-31.6808,115.9822
7091,-31.6811,115.9821
7092,-31.6813,115.9821
7093,-31.6817,115.9819
7094,-31.6821,115.9818
7095,-31.6827,115.9816
7096,-31.6831,115.9815
7097,-31.6836,115.9813
7098,-31.6842,115.9811
7099,-31.6846,115.981
7100,-31.6849,115.9809
7101,-31.6852,115.9809
7102,-31.6855,115.9808
7103,-31.6858,115.9807
7104,-31.6862,115.9807
7105,-31.6865,115.9806
7106,-31.6868,115.9806
7107,-31.6871,115.9806
7108,-31.6875,115.9806
7109,-31.6878,115.9806
7110,-31.6881,115.9806
7111,-31.6884,115.9807
7112,-31.6887,115.9807
7113,-31.6891,115.9808
7114,-31.6894,115.9808
7115,-31.6897,115.9809
7116,-31.6905,115.9811
7117,-31.6963,115.9822
7118,-31.6965,115.9821
7119,-31.6967,115.9821
7120,-31.6967,115.9821
7121,-31.6968,115.9821
7122,-31.6968,115.9821
7123,-31.6968,115.9821
7124,-31.6971,115.9821
7125,-31.6973,115.9821
7126,-31.6961,115.9821
7127,-31.6961,115.9822
7128,-31.6962,115.9822
7129,-31.6963,115.9822
7130,-31.6547,115.9779
7131,-31.6546,115.9778
7132,-31.6545,115.9778
7133,-31.6545,115.9778
7134,-31.6111,115.9876
7135,-31.6119,115.9871
7136,-31.6127,115.9865
7137,-31.6131,115.9862
7138,-31.6135,115.986
7139,-31.614,115.9857
7140,-31.6143,115.9854
7141,-31.6153,115.9848
7142,-31.6162,115.9842
7143,-31.6166,115.984
7144,-31.6172,115.9836
7145,-31.6178,115.9832
7146,-31.6185,115.9827
7147,-31.6191,115.9824
7148,-31.6197,115.9819
7149,-31.62,115.9818
7150,-31.6206,115.9814
7151,-31.6211,115.9811
7152,-31.6215,115.9808
7153,-31.6221,115.9804
7154,-31.6224,115.9803
7155,-31.6227,115.9801
7156,-31.6231,115.98
7157,-31.6234,115.9798
7158,-31.6237,115.9797
7159,-31.624,115.9795
7160,-31.6243,115.9794
7161,-31.6247,115.9793
