index,latitude,longitude
76072,-31.5709,121.6095
76073,-31.5719,121.6098
76074,-31.5728,121.6101
76075,-31.5738,121.6104
76076,-31.5747,121.6107
76077,-31.5756,121.611
76078,-31.5766,121.6114
76079,-31.5775,121.6117
76080,-31.5784,121.612
76081,-31.5794,121.6123
76082,-31.5803,121.6126
76083,-31.5812,121.6129
76084,-31.5822,121.6132
76085,-31.5831,121.6136
76086,-31.5841,121.6139
76087,-31.585,121.6142
76088,-31.5859,121.6145
76089,-31.5869,121.6148
76090,-31.5878,121.6151
76091,-31.5887,121.6154
76092,-31.5897,121.6158
76093,-31.5906,121.6161
76094,-31.5915,121.6164
76095,-31.5925,121.6167
76096,-31.5934,121.617
76097,-31.5944,121.6173
76098,-31.5953,121.6176
76099,-31.5962,121.618
76100,-31.5972,121.6183
76101,-31.5981,121.6186
76102,-31.599,121.6189
76103,-31.6,121.6192
76104,-31.6009,121.6195
76105,-31.6019,121.6198
76106,-31.6028,121.6202
76107,-31.6037,121.6205
76108,-31.6047,121.6208
76109,-31.6056,121.6211
76110,-31.6064,121.6217
76111,-31.6071,121.6223
76112,-31.6079,121.6229
76113,-31.6087,121.6235
76114,-31.6095,121.624
76115,-31.6102,121.6246
76116,-31.611,121.6252
76117,-31.6118,121.6258
76118,-31.6126,121.6264
76119,-31.6133,121.627
76120,-31.6141,121.6276
76121,-31.6149,121.6282
76122,-31.6157,121.6288
76123,-31.6165,121.6294
76124,-31.6172,121.6299
76125,-31.618,121.6305
76126,-31.6188,121.6311
76127,-31.6196,121.6317
76128,-31.6203,121.6323
76129,-31.6211,121.6329
76130,-31.622,121.6331
76131,-31.623,121.6334
76132,-31.6239,121.6336
76133,-31.6249,121.6339
76134,-31.6258,121.6341
76135,-31.6268,121.6344
76136,-31.6277,121.6346
76137,-31.6287,121.6348
76138,-31.6296,121.6351
76139,-31.6306,121.6353
76140,-31.6315,121.6356
76141,-31.6325,121.6358
76142,-31.6334,121.6361
76143,-31.6344,121.6363
76144,-31.6353,121.6365
76145,-31.6363,121.6368
76146,-31.6372,121.637
76147,-31.6382,121.6373
76148,-31.6391,121.6375
76149,-31.6401,121.6378
76150,-31.641,121.638
76151,-31.6419,121.6385
76152,-31.6427,121.6389
76153,-31.6436,121.6394
76154,-31.6444,121.6398
76155,-31.6453,121.6403
76156,-31.6462,121.6408
76157,-31.647,121.6412
76158,-31.6479,121.6417
76159,-31.6488,121.6422
76160,-31.6496,121.6426
76161,-31.6505,121.6431
76162,-31.6513,121.6435
76163,-31.6522,121.644
76164,-31.6531,121.6445
76165,-31.6539,121.6449
76166,-31.6548,121.6454
76167,-31.6556,121.6458
76168,-31.6565,121.6463
76169,-31.6574,121.6468
76170,-31.6582,121.6472
76171,-31.6591,121.6477
76172,-31.66,121.6482
76173,-31.6608,121.6486
76174,-31.6617,121.6491
76175,-31.6625,121.6495
76176,-31.6634,121.65
76177,-31.6641,121.6507
76178,-31.6649,121.6513
76179,-31.6656,121.652
76180,-31.6664,121.6526
76181,-31.6671,121.6533
76182,-31.6679,121.6539
76183,-31.6686,121.6546
76184,-31.6694,121.6553
76185,-31.6701,121.6559
76186,-31.6709,121.6566
76187,-31.6716,121.6572
76188,-31.6724,121.6579
76189,-31.6731,121.6585
76190,-31.6739,121.6592
76191,-31.6746,121.6599
76192,-31.6754,121.6605
76193,-31.6761,121.6612
76194,-31.6769,121.6618
76195,-31.6776,121.6625
76196,-31.6784,121.6631
76197,-31.6791,121.6638
76198,-31.6799,121.6645
76199,-31.6806,121.6651
76200,-31.6814,121.6658
76201,-31.6821,121.6664
76202,-31.6829,121.6671
76203,-31.6836,121.6677
76204,-31.6844,121.6684
76205,-31.6851,121.6691
76206,-31.6858,121.6697
76207,-31.6866,121.6704
76208,-31.6873,121.671
76209,-31.6881,121.6717
76210,-31.6888,121.6723
76211,-31.6896,121.673
76212,-31.6903,121.6737
76213,-31.6911,121.6743
76214,-31.6918,121.675
76215,-31.6926,121.6756
76216,-31.6933,121.6763
76217,-31.6941,121.6769
76218,-31.6948,121.6776
76219,-31.6956,121.6783
76220,-31.6963,121.6789
76221,-31.6971,121.6796
76222,-31.6978,121.6802
76223,-31.6986,121.6809
76224,-31.6993,121.6815
76225,-31.7001,121.6822
76226,-31.7008,121.6829
76227,-31.7016,121.6835
76228,-31.7023,121.6842
76229,-31.7031,121.6848
76230,-31.7038,121.6855
76231,-31.7046,121.6861
76232,-31.7053,121.6868
76233,-31.7061,121.6873
76234,-31.707,121.6879
76235,-31.7078,121.6884
76236,-31.7086,121.689
76237,-31.7094,121.6895
76238,-31.7103,121.6901
76239,-31.7111,121.6906
76240,-31.7119,121.6911
76241,-31.7128,121.6917
76242,-31.7136,121.6922
76243,-31.7144,121.6928
76244,-31.7153,121.6933
76245,-31.7161,121.6939
76246,-31.7169,121.6944
76247,-31.7177,121.6949
76248,-31.7186,121.6955
76249,-31.7194,121.696
76250,-31.7202,121.6966
76251,-31.7211,121.6971
76252,-31.7219,121.6977
76253,-31.7227,121.6982
76254,-31.7235,121.6987
76255,-31.7244,121.6993
76256,-31.7252,121.6998
76257,-31.726,121.7004
76258,-31.7269,121.7009
76259,-31.7277,121.7015
76260,-31.7285,121.702
76261,-31.7294,121.7026
76262,-31.7302,121.7031
76263,-31.731,121.7036
76264,-31.7318,121.7042
76265,-31.7327,121.7047
76266,-31.7335,121.7053
76267,-31.7343,121.7058
76268,-31.7352,121.7064
76269,-31.736,121.7069
76270,-31.7368,121.7074
76271,-31.7376,121.708
76272,-31.7385,121.7085
76273,-31.7393,121.7091
76274,-31.7401,121.7096
76275,-31.741,121.7102
76276,-31.7418,121.7107
76277,-31.7426,121.7112
76278,-31.7435,121.7118
76279,-31.7443,121.7123
76280,-31.7451,121.7129
76281,-31.7459,121.7134
76282,-31.7468,121.714
76283,-31.7476,121.7145
76284,-31.7484,121.7139
76285,-31.7492,121.7133
76286,-31.75,121.7127
76287,-31.7508,121.7121
76288,-31.7516,121.7115
76289,-31.7523,121.7108
76290,-31.7531,121.7102
76291,-31.7539,121.7096
76292,-31.7547,121.709
76293,-31.7555,121.7084
76294,-31.7563,121.7078
76295,-31.7571,121.7072
76296,-31.7579,121.7066
76297,-31.7587,121.706
76298,-31.7595,121.7054
76299,-31.7603,121.7047
76300,-31.7611,121.7041
76301,-31.7618,121.7035
76302,-31.7626,121.7029
76303,-31.7634,121.7023
76304,-31.7642,121.7017
76305,-31.765,121.7011
76306,-31.7658,121.7005
76307,-31.7666,121.6999
76308,-31.7674,121.6993
76309,-31.7682,121.6986
76310,-31.769,121.698
76311,-31.7698,121.6974
76312,-31.7706,121.6968
76313,-31.7713,121.6962
76314,-31.7721,121.6956
76315,-31.7729,121.695
76316,-31.7737,121.6944
76317,-31.7745,121.6938
76318,-31.7753,121.6932
76319,-31.7761,121.6926
76320,-31.7769,121.6919
76321,-31.7777,121.6913
76322,-31.7785,121.6907
76323,-31.7793,121.6901
76324,-31.7801,121.6895
76325,-31.7808,121.6889
76326,-31.7816,121.6883
76327,-31.7824,121.6877
76328,-31.7832,121.6871
76329,-31.784,121.6865
76330,-31.7848,121.6858
76331,-31.7856,121.6852
76332,-31.7864,121.6846
76333,-31.7872,121.684
76334,-31.788,121.6834
76335,-31.7888,121.6828
76336,-31.7896,121.6822
76337,-31.7903,121.6816
76338,-31.7911,121.681
76339,-31.7919,121.6804
76340,-31.7927,121.6797
76341,-31.7935,121.6791
76342,-31.7943,121.6785
76343,-31.7951,121.6779
76344,-31.7959,121.6773
76345,-31.7967,121.6767
76346,-31.7975,121.6761
76347,-31.7983,121.6755
76348,-31.7991,121.6749
76349,-31.7998,121.6743
76350,-31.8006,121.6736
76351,-31.8014,121.673
76352,-31.8022,121.6724
76353,-31.803,121.6718
76354,-31.8038,121.6712
76355,-31.8046,121.6706
76356,-31.8055,121.6701
76357,-31.8063,121.6696
76358,-31.8072,121.6691
76359,-31.808,121.6686
76360,-31.8089,121.6681
76361,-31.8097,121.6676
76362,-31.8106,121.6671
76363,-31.8114,121.6666
76364,-31.8123,121.6661
76365,-31.8131,121.6656
76366,-31.814,121.6651
76367,-31.8148,121.6646
76368,-31.8157,121.6642
76369,-31.8165,121.6637
76370,-31.8174,121.6632
76371,-31.8182,121.6627
76372,-31.8191,121.6622
76373,-31.8199,121.6617
76374,-31.8208,121.6612
76375,-31.8216,121.6607
76376,-31.8225,121.6602
76377,-31.8233,121.6597
76378,-31.8242,121.6592
76379,-31.825,121.6587
76380,-31.8259,121.6582
76381,-31.8267,121.6577
76382,-31.8276,121.6572
76383,-31.8284,121.6567
76384,-31.8293,121.6562
76385,-31.8301,121.6557
76386,-31.831,121.6552
76387,-31.8318,121.6547
76388,-31.8327,121.6542
76389,-31.8335,121.6537
76390,-31.8344,121.6532
76391,-31.8352,121.6527
76392,-31.8361,121.6522
76393,-31.8369,121.6517
76394,-31.8378,121.6513
76395,-31.8386,121.6508
76396,-31.8395,121.6503
76397,-31.8403,121.6498
76398,-31.8412,121.6493
76399,-31.842,121.6488
76400,-31.8429,121.6483
76401,-31.8437,121.6478
76402,-31.8446,121.6473
76403,-31.8454,121.6468
76404,-31.8463,121.6463
76405,-31.8471,121.6458
76406,-31.848,121.6453
76407,-31.849,121.6453
76408,-31.85,121.6454
76409,-31.851,121.6454
76410,-31.852,121.6454
76411,-31.853,121.6454
76412,-31.8539,121.6455
76413,-31.8549,121.6455
76414,-31.8559,121.6455
76415,-31.8569,121.6455
76416,-31.8579,121.6456
76417,-31.8589,121.6456
76418,-31.8599,121.6456
76419,-31.8609,121.6456
76420,-31.8619,121.6457
76421,-31.8629,121.6457
76422,-31.8639,121.6457
76423,-31.8649,121.6457
76424,-31.8658,121.6458
76425,-31.8668,121.6458
76426,-31.8678,121.6458
76427,-31.8688,121.6459
76428,-31.8698,121.6459
76429,-31.8708,121.6459
76430,-31.8718,121.6459
76431,-31.8728,121.646
76432,-31.8738,121.646
76433,-31.8748,121.646
76434,-31.8758,121.646
76435,-31.8768,121.6461
76436,-31.8777,121.6461
76437,-31.8787,121.6461
76438,-31.8797,121.6461
76439,-31.8807,121.6462
76440,-31.8817,121.6462
76441,-31.8827,121.6462
76442,-31.8837,121.6462
76443,-31.8847,121.6463
76444,-31.8857,121.6463
76445,-31.8867,121.6463
76446,-31.8877,121.6464
76447,-31.8887,121.6464
76448,-31.8896,121.6464
76449,-31.8906,121.6464
76450,-31.8916,121.6465
76451,-31.8926,121.6465
76452,-31.8936,121.6465
76453,-31.8946,121.6465
76454,-31.8956,121.6466
76455,-31.8966,121.6466
76456,-31.8976,121.6466
76457,-31.8986,121.6466
76458,-31.8996,121.6467
76459,-31.9006,121.6467
76460,-31.9015,121.6467
76461,-31.9025,121.6467
76462,-31.9035,121.6468
76463,-31.9045,121.6468
76464,-31.9055,121.6468
76465,-31.9065,121.6469
76466,-31.9075,121.6469
76467,-31.9085,121.6469
76468,-31.9095,121.6469
76469,-31.9105,121.647
76470,-31.9115,121.647
76471,-31.9124,121.647
76472,-31.9134,121.647
76473,-31.9144,121.6471
76474,-31.9154,121.6471
76475,-31.9164,121.6471
76476,-31.9174,121.6471
76477,-31.9184,121.6472
76478,-31.9194,121.6472
76479,-31.9204,121.6472
76480,-31.9214,121.6472
76481,-31.9224,121.6473
76482,-31.9234,121.6473
76483,-31.9243,121.6473
76484,-31.9253,121.6473
76485,-31.9263,121.6474
76486,-31.9273,121.6474
76487,-31.9283,121.6474
76488,-31.9293,121.6475
76489,-31.9303,121.6475
76490,-31.9313,121.6475
76491,-31.9323,121.6475
76492,-31.9333,121.6476
76493,-31.9343,121.6476
76494,-31.9353,121.6476
76495,-31.9362,121.6476
76496,-31.9372,121.6477
76497,-31.9382,121.6477
76498,-31.9392,121.6477
76499,-31.9402,121.6477
76500,-31.9412,121.6478
76501,-31.9422,121.6478
76502,-31.9432,121.6478
76503,-31.9442,121.6478
76504,-31.9452,121.6479
76505,-31.9462,121.6479
76506,-31.9472,121.6479
76507,-31.9481,121.648
76508,-31.9491,121.648
76509,-31.9501,121.648
76510,-31.9511,121.648
76511,-31.9521,121.6481
76512,-31.9531,121.6481
76513,-31.9541,121.6481
76514,-31.9551,121.6481
76515,-31.9561,121.6482
76516,-31.9571,121.6482
76517,-31.9581,121.6482
76518,-31.9591,121.6482
76519,-31.96,121.6483
76520,-31.961,121.6483
76521,-31.962,121.6483
76522,-31.963,121.6483
76523,-31.964,121.6484
76524,-31.965,121.6484
76525,-31.9659,121.6488
76526,-31.9668,121.6492
76527,-31.9677,121.6496
76528,-31.9686,121.65
76529,-31.9695,121.6504
76530,-31.9704,121.6508
76531,-31.9714,121.6512
76532,-31.9723,121.6516
76533,-31.9732,121.652
76534,-31.9741,121.6524
76535,-31.975,121.6528
76536,-31.9759,121.6532
76537,-31.9768,121.6536
76538,-31.9777,121.654
76539,-31.9786,121.6544
76540,-31.9795,121.6548
76541,-31.9804,121.6552
76542,-31.9813,121.6556
76543,-31.9822,121.656
76544,-31.9832,121.6564
76545,-31.9841,121.6568
76546,-31.985,121.6572
76547,-31.9859,121.6576
76548,-31.9868,121.658
76549,-31.9877,121.6584
76550,-31.9886,121.6588
76551,-31.9895,121.6593
76552,-31.9904,121.6597
76553,-31.9913,121.6601
76554,-31.9922,121.6605
76555,-31.9931,121.6609
76556,-31.994,121.6613
76557,-31.9949,121.6617
76558,-31.9959,121.6621
76559,-31.9968,121.6625
76560,-31.9977,121.6629
76561,-31.9986,121.6633
76562,-31.9995,121.6637
76563,-32.0004,121.6641
76564,-32.0013,121.6645
76565,-32.0022,121.6649
76566,-32.0031,121.6653
76567,-32.004,121.6657
76568,-32.0049,121.6661
76569,-32.0058,121.6665
76570,-32.0067,121.6669
76571,-32.0077,121.6673
76572,-32.0086,121.6677
76573,-32.0095,121.6681
76574,-32.0104,121.6685
76575,-32.0113,121.6689
76576,-32.0122,121.6693
76577,-32.0131,121.6697
76578,-32.1852,121.7784
76579,-32.1843,121.7781
76580,-32.1833,121.7778
76581,-32.1824,121.7775
76582,-32.1814,121.7771
76583,-32.1805,121.7768
76584,-32.1796,121.7765
76585,-32.1786,121.7762
76586,-32.1777,121.7759
76587,-32.1768,121.7756
76588,-32.1758,121.7753
76589,-32.1749,121.7749
76590,-32.1739,121.7746
76591,-32.173,121.7743
76592,-32.1721,121.774
76593,-32.1711,121.7737
76594,-32.1702,121.7734
76595,-32.1693,121.7731
76596,-32.1683,121.7727
76597,-32.1674,121.7724
76598,-32.1664,121.7721
76599,-32.1655,121.7718
76600,-32.1647,121.7712
76601,-32.164,121.7706
76602,-32.1632,121.77
76603,-32.1624,121.7693
76604,-32.1617,121.7687
76605,-32.1609,121.7681
76606,-32.1601,121.7675
76607,-32.1593,121.7669
76608,-32.1586,121.7663
76609,-32.1578,121.7656
76610,-32.157,121.765
76611,-32.1563,121.7644
76612,-32.1555,121.7638
76613,-32.1553,121.7629
76614,-32.155,121.7619
76615,-32.1548,121.761
76616,-32.1545,121.7601
76617,-32.1543,121.7591
76618,-32.154,121.7582
76619,-32.1538,121.7572
76620,-32.1536,121.7563
76621,-32.1533,121.7554
76622,-32.1531,121.7544
76623,-32.1528,121.7535
76624,-32.1526,121.7526
76625,-32.1524,121.7516
76626,-32.1521,121.7507
76627,-32.1519,121.7497
76628,-32.1516,121.7488
76629,-32.1514,121.7479
76630,-32.1511,121.7469
76631,-32.1509,121.746
76632,-32.151,121.745
76633,-32.1511,121.744
76634,-32.1512,121.743
76635,-32.1513,121.742
76636,-32.1514,121.7411
76637,-32.1515,121.7401
76638,-32.1516,121.7391
76639,-32.1518,121.7381
76640,-32.1519,121.7371
76641,-32.152,121.7361
76642,-32.1521,121.7351
76643,-32.1522,121.7341
76644,-32.1523,121.7331
76645,-32.1524,121.7321
76646,-32.1525,121.7312
76647,-32.1526,121.7302
76648,-32.1527,121.7292
76649,-32.1528,121.7282
76650,-32.1529,121.7272
76651,-32.153,121.7262
76652,-32.1531,121.7252
76653,-32.1533,121.7242
76654,-32.1534,121.7232
76655,-32.1535,121.7222
76656,-32.1536,121.7213
76657,-32.1537,121.7203
76658,-32.1538,121.7193
76659,-32.1539,121.7183
76660,-32.154,121.7173
76661,-32.1532,121.7167
76662,-32.1525,121.716
76663,-32.1517,121.7154
76664,-32.151,121.7147
76665,-32.1502,121.7141
76666,-32.1495,121.7135
76667,-32.1487,121.7128
76668,-32.1479,121.7122
76669,-32.1472,121.7115
76670,-32.1464,121.7109
76671,-32.1457,121.7103
76672,-32.1449,121.7096
76673,-32.1442,121.709
76674,-32.1434,121.7084
76675,-32.1427,121.7077
76676,-32.1419,121.7071
76677,-32.1411,121.7064
76678,-32.1404,121.7058
76679,-32.1396,121.7052
76680,-32.1389,121.7045
76681,-32.1381,121.7039
76682,-32.1374,121.7032
76683,-32.1366,121.7026
76684,-32.1356,121.7023
76685,-32.1347,121.7021
76686,-32.1337,121.7018
76687,-32.1328,121.7016
76688,-32.1318,121.7013
76689,-32.1309,121.701
76690,-32.1299,121.7008
76691,-32.129,121.7005
76692,-32.128,121.7002
76693,-32.1271,121.7
76694,-32.1261,121.6997
76695,-32.1252,121.6995
76696,-32.1242,121.6992
76697,-32.1232,121.6989
76698,-32.1223,121.6987
76699,-32.1213,121.6984
76700,-32.1204,121.6981
76701,-32.1194,121.6979
76702,-32.1185,121.6976
76703,-32.1175,121.6974
76704,-32.1166,121.6971
76705,-32.1156,121.6968
76706,-32.1147,121.6966
76707,-32.1137,121.6963
76708,-32.1127,121.696
76709,-32.1118,121.6958
76710,-32.1108,121.6955
76711,-32.1099,121.6953
76712,-32.1089,121.695
76713,-32.108,121.6947
76714,-32.107,121.6945
76715,-32.1061,121.6942
76716,-32.1051,121.6939
76717,-32.1042,121.6937
76718,-32.1032,121.6934
76719,-32.1023,121.6932
76720,-32.1013,121.6929
76721,-32.1004,121.6924
76722,-32.0996,121.6919
76723,-32.0987,121.6914
76724,-32.0979,121.6909
76725,-32.097,121.6904
76726,-32.0962,121.6899
76727,-32.0953,121.6894
76728,-32.0945,121.689
76729,-32.0936,121.6885
76730,-32.0927,121.688
76731,-32.0919,121.6875
76732,-32.091,121.687
76733,-32.0902,121.6865
76734,-32.0893,121.686
76735,-32.0885,121.6855
76736,-32.0876,121.685
76737,-32.0868,121.6845
76738,-32.0859,121.684
76739,-32.0851,121.6835
76740,-32.0842,121.683
76741,-32.0833,121.6825
76742,-32.0825,121.6821
76743,-32.0816,121.6816
76744,-32.0808,121.6811
76745,-32.0799,121.6806
76746,-32.0791,121.6801
76747,-32.0782,121.6796
76748,-32.0774,121.6791
76749,-32.0765,121.6786
76750,-32.0755,121.6786
76751,-32.0745,121.6786
76752,-32.0735,121.6787
76753,-32.0725,121.6787
76754,-32.0715,121.6787
76755,-32.0705,121.6787
76756,-32.0695,121.6788
76757,-32.0685,121.6788
76758,-32.0675,121.6788
76759,-32.0665,121.6788
76760,-32.0655,121.6788
76761,-32.0645,121.6789
76762,-32.0635,121.6789
76763,-32.0626,121.6789
76764,-32.0616,121.6789
76765,-32.0606,121.679
76766,-32.0596,121.679
76767,-32.0586,121.679
76768,-32.0576,121.679
76769,-32.0566,121.679
76770,-32.0556,121.6791
76771,-32.0546,121.6791
76772,-32.0536,121.6791
76773,-32.0526,121.6791
76774,-32.0516,121.6792
76775,-32.0506,121.6792
76776,-32.0496,121.6792
76777,-32.0486,121.679
76778,-32.0477,121.6787
76779,-32.0467,121.6785
76780,-32.0458,121.6782
76781,-32.0448,121.678
76782,-32.0438,121.6777
76783,-32.0429,121.6775
76784,-32.0419,121.6772
76785,-32.041,121.677
76786,-32.04,121.6767
76787,-32.039,121.6765
76788,-32.0381,121.6762
76789,-32.0371,121.676
76790,-32.0362,121.6757
76791,-32.0352,121.6755
76792,-32.0342,121.6752
76793,-32.0333,121.675
76794,-32.0323,121.6747
76795,-32.0314,121.6745
76796,-32.0304,121.6742
76797,-32.0294,121.674
76798,-32.0285,121.6737
76799,-32.0275,121.6735
76800,-32.0265,121.6732
76801,-32.0256,121.673
76802,-32.0246,121.6727
76803,-32.0237,121.6725
76804,-32.0227,121.6722
76805,-32.0217,121.672
76806,-32.0208,121.6717
76807,-32.0198,121.6715
76808,-32.0189,121.6712
76809,-32.0179,121.671
76810,-32.0169,121.6707
76811,-32.016,121.6705
76812,-32.015,121.6702
76813,-32.0141,121.67
76814,-32.0131,121.6697
76815,-32.5203,137.8226
76816,-32.5208,137.8234
76817,-32.5214,137.8242
76818,-32.5219,137.8251
76819,-32.5225,137.8259
76820,-32.523,137.8267
76821,-32.5236,137.8275
76822,-32.5241,137.8284
76823,-32.5247,137.8292
76824,-32.5252,137.83
76825,-32.5258,137.8308
76826,-32.5263,137.8317
76827,-32.5269,137.8325
76828,-32.5274,137.8333
76829,-32.5279,137.8341
76830,-32.5285,137.835
76831,-32.529,137.8358
76832,-32.5296,137.8366
76833,-32.5301,137.8374
76834,-32.5307,137.8383
76835,-32.5312,137.8391
76836,-32.5318,137.8399
76837,-32.5323,137.8407
76838,-32.5329,137.8416
76839,-32.5334,137.8424
76840,-32.534,137.8432
76841,-32.5345,137.844
76842,-32.5351,137.8449
76843,-32.5356,137.8457
76844,-32.5361,137.8465
76845,-32.5367,137.8473
76846,-32.5372,137.8482
76847,-32.5378,137.849
76848,-32.5383,137.8498
76849,-32.5389,137.8506
76850,-32.5394,137.8515
76851,-32.54,137.8523
76852,-32.5405,137.8531
76853,-32.5411,137.8539
76854,-32.5416,137.8548
76855,-32.5422,137.8556
76856,-32.5427,137.8564
76857,-32.5435,137.857
76858,-32.5443,137.8576
76859,-32.5451,137.8581
76860,-32.5459,137.8587
76861,-32.5468,137.8593
76862,-32.5476,137.8599
76863,-32.5484,137.8604
76864,-32.5492,137.861
76865,-32.55,137.8616
76866,-32.5508,137.8622
76867,-32.5516,137.8627
76868,-32.5524,137.8633
76869,-32.5533,137.8639
76870,-32.5541,137.8645
76871,-32.5549,137.8651
76872,-32.5557,137.8656
76873,-32.5565,137.8662
76874,-32.5573,137.8668
76875,-32.5581,137.8674
76876,-32.5589,137.8679
76877,-32.5597,137.8685
76878,-32.5606,137.8691
76879,-32.5614,137.8697
76880,-32.5622,137.8702
76881,-32.563,137.8708
76882,-32.5638,137.8714
76883,-32.5646,137.872
76884,-32.5654,137.8726
76885,-32.5662,137.8731
76886,-32.567,137.8737
76887,-32.5679,137.8743
76888,-32.5687,137.8749
76889,-32.5695,137.8754
76890,-32.5703,137.876
76891,-32.5711,137.8766
76892,-32.5719,137.8772
76893,-32.5727,137.8777
76894,-32.5735,137.8783
76895,-32.5744,137.8789
76896,-32.5752,137.8795
76897,-32.576,137.8801
76898,-32.5768,137.8806
76899,-32.5776,137.8812
76900,-32.5784,137.8818
76901,-32.5792,137.8824
76902,-32.58,137.8829
76903,-32.5808,137.8835
76904,-32.5817,137.8841
76905,-32.5825,137.8847
76906,-32.5833,137.8852
76907,-32.5841,137.8858
76908,-32.5849,137.8864
76909,-32.5857,137.887
76910,-32.5865,137.8876
76911,-32.5873,137.8881
76912,-32.5881,137.8887
76913,-32.589,137.8893
76914,-32.5898,137.8899
76915,-32.5906,137.8904
76916,-32.5914,137.891
76917,-32.5922,137.8916
76918,-32.593,137.8922
76919,-32.5938,137.8927
76920,-32.5946,137.8933
76921,-32.5954,137.8939
76922,-32.5963,137.8945
76923,-32.5971,137.8951
76924,-32.5979,137.8956
76925,-32.5987,137.8962
76926,-32.5995,137.8968
76927,-32.6003,137.8974
76928,-32.6011,137.8979
76929,-32.6019,137.8985
76930,-32.6028,137.8991
76931,-32.6036,137.8997
76932,-32.6044,137.9002
76933,-32.6052,137.9008
76934,-32.606,137.9014
76935,-32.6068,137.902
76936,-32.6076,137.9026
76937,-32.6084,137.9031
76938,-32.6092,137.9037
76939,-32.6101,137.9043
76940,-32.6109,137.9049
76941,-32.6117,137.9054
76942,-32.6125,137.906
76943,-32.6133,137.9066
76944,-32.6141,137.9072
76945,-32.6149,137.9077
76946,-32.6157,137.9083
76947,-32.6165,137.9089
76948,-32.6174,137.9095
76949,-32.6182,137.9101
76950,-32.619,137.9106
76951,-32.6198,137.9112
76952,-32.6206,137.9118
76953,-32.6214,137.9124
76954,-32.6222,137.9129
76955,-32.623,137.9135
76956,-32.6239,137.9141
76957,-32.6247,137.9147
76958,-32.6255,137.9152
76959,-32.6263,137.9158
76960,-32.6271,137.9164
76961,-32.7727,121.545
76962,-32.7736,121.5454
76963,-32.7745,121.5459
76964,-32.7754,121.5463
76965,-32.7763,121.5467
76966,-32.7772,121.5471
76967,-32.7781,121.5476
76968,-32.779,121.548
76969,-32.7799,121.5484
76970,-32.7808,121.5488
76971,-32.7817,121.5493
76972,-32.7826,121.5497
76973,-32.7835,121.5501
76974,-32.7844,121.5506
76975,-32.7853,121.551
76976,-32.7862,121.5514
76977,-32.7871,121.5518
76978,-32.788,121.5523
76979,-32.7889,121.5527
76980,-32.7898,121.5531
76981,-32.7907,121.5535
76982,-32.7916,121.554
76983,-32.7925,121.5544
76984,-32.7934,121.5548
76985,-32.7943,121.5553
76986,-32.7952,121.5557
76987,-32.7961,121.5561
76988,-32.797,121.5565
76989,-32.7979,121.557
76990,-32.7988,121.5574
76991,-32.7998,121.5578
76992,-32.8007,121.5582
76993,-32.8016,121.5587
76994,-32.8025,121.5591
76995,-32.8034,121.5595
76996,-32.8043,121.56
76997,-32.8052,121.5604
76998,-32.8061,121.5608
76999,-32.807,121.5612
77000,-32.8079,121.5617
77001,-32.8088,121.5621
77002,-32.8097,121.5625
77003,-32.8106,121.5629
77004,-32.8115,121.5634
77005,-32.8124,121.5638
77006,-32.8133,121.5642
77007,-32.8142,121.5646
77008,-32.8151,121.5651
77009,-32.816,121.5655
77010,-32.8169,121.5659
77011,-32.8178,121.5664
77012,-32.8187,121.5668
77013,-32.8196,121.5672
77014,-32.8205,121.5676
77015,-32.8214,121.5681
77016,-32.8223,121.5685
77017,-32.8232,121.5689
77018,-32.8241,121.5693
77019,-32.825,121.5698
77020,-32.8259,121.5702
77021,-32.8268,121.5706
77022,-32.8277,121.5711
77023,-32.8286,121.5715
77024,-32.8295,121.5719
77025,-32.8304,121.5723
77026,-32.8313,121.5728
77027,-32.8322,121.5732
77028,-32.8331,121.5736
77029,-32.834,121.574
77030,-32.8349,121.5745
77031,-32.8358,121.5749
77032,-32.8367,121.5753
77033,-32.8376,121.5758
77034,-32.8385,121.5762
77035,-32.8394,121.5766
77036,-32.8403,121.577
77037,-32.8412,121.5775
77038,-32.8421,121.5779
77039,-32.843,121.5783
77040,-32.8439,121.5787
77041,-32.8448,121.5792
77042,-32.8457,121.5796
77043,-32.8466,121.58
77044,-32.8475,121.5805
77045,-32.8484,121.5809
77046,-32.8493,121.5813
77047,-32.8502,121.5817
77048,-32.8511,121.5822
77049,-32.8521,121.5826
77050,-32.853,121.583
77051,-32.8539,121.5834
77052,-32.8548,121.5839
77053,-32.8557,121.5843
77054,-32.8566,121.5847
77055,-32.8575,121.5852
77056,-32.8584,121.5856
77057,-32.8593,121.586
77058,-32.8602,121.5864
77059,-32.8611,121.5869
77060,-32.862,121.5873
77061,-32.8629,121.5877
77062,-32.8638,121.5881
77063,-32.8647,121.5886
77064,-32.8656,121.589
77065,-32.8665,121.5894
77066,-32.8674,121.5899
77067,-32.8683,121.5903
77068,-32.8692,121.5907
77069,-32.8701,121.5911
77070,-32.871,121.5916
77071,-32.8719,121.592
77072,-32.8728,121.5924
77073,-32.8737,121.5928
77074,-32.8746,121.5933
77075,-32.8755,121.5937
77076,-32.8764,121.5941
77077,-32.8773,121.5945
77078,-32.8782,121.595
77079,-32.8791,121.5954
77080,-32.88,121.5958
77081,-32.8809,121.5963
77082,-32.8818,121.5967
77083,-32.8827,121.5971
77084,-32.8836,121.5975
